Ticker,Name,Price,Expense Ratio,Category,Morning Star Rating,Net Assets,Holdings Turnover,Inception Date,Fund Family,Cash,Stocks,Bonds,Others,Preferred,Convertable,Basic Materials,Consumer Cyclical,Financial Services,Realestate,Consumer Defensive,Healthcare,Utilities,Communication Services,Energy,Industrials,Technology,Number Years Up,Number Years Down,YTD,1-Month,3-Month,1-Year,3-Year,5-Year,10-Year,Inception,Minimum Initial Investment,Minimum Subsequent Investment,Mutual Fund,ETF,Capture Date
JBGIX,Aberdeen Total Return Bond Fund Class I,13.56,0.44,Intermediate Core Bond,5,203.82M,141.00,1999-11-16,Aberdeen,0.00,0.00,96.57,0.00,0.00,3.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,3,10.78,0.47,1.44,10.78,6.18,5.31,4.33,NULL,1000000,0,True,False,2021-01-26
CLSAX,AdvisorOne CLS Global Diversified Equity Fund Class N,19.86,1.60,World Large Stock,3,430.22M,77.00,1997-07-13,AdvisorOne Funds,2.48,94.38,0.63,2.43,0.06,0.01,7.04,9.11,22.95,2.22,5.27,12.72,2.16,8.94,5.11,7.90,16.58,16,7,11.56,6.01,18.31,11.56,6.78,10.24,7.76,NULL,2500,250,True,False,2021-01-26
CLERX,AdvisorOne CLS Growth and Income Fund Class N,11.81,1.56,Allocation--30% to 50% Equity,2,365.25M,42.00,1997-07-13,AdvisorOne Funds,14.47,38.90,42.46,2.92,0.03,0.94,6.50,10.98,16.35,2.21,5.08,17.47,1.97,7.96,5.14,9.56,16.79,17,6,3.70,2.70,8.22,3.70,3.66,6.02,5.02,NULL,2500,250,True,False,2021-01-26
ATAFX,American Trust Allegiance Fund,26.03,1.46,Large Blend,1,24.67M,46.04,1997-03-10,American Trust,5.45,94.55,0.00,0.00,0.00,0.00,5.19,11.47,13.48,7.70,12.71,0.00,5.28,9.48,6.92,10.69,17.09,16,7,1.14,3.83,12.50,1.14,4.07,8.27,7.92,NULL,2500,250,True,False,2021-01-26
CIAOX,Capital Advisors Growth Fund Investor Class,37.58,1.03,Large Growth,3,88.62M,43.55,1999-12-30,Capital Advisors,8.92,91.08,0.00,0.00,0.00,0.00,0.00,10.68,21.72,0.00,9.46,22.08,0.00,4.96,0.00,6.93,24.16,15,6,29.03,3.90,13.26,29.03,18.31,15.87,12.88,NULL,5000,250,True,False,2021-01-26
CHASX,Chase Growth Fund Class N Shares,13.80,1.30,Large Growth,2,74.34M,145.44,1997-12-01,Chase,2.80,97.20,0.00,0.00,0.00,0.00,9.28,4.88,13.66,1.81,4.10,10.60,0.00,8.35,0.00,10.87,36.45,18,5,18.25,3.71,10.46,18.25,12.62,12.77,12.32,NULL,2000,250,True,False,2021-01-26
LOMAX,Edgar Lomax Value Fund,13.01,0.71,Large Value,4,96.81M,45.46,1997-12-11,Edgar Lomax,2.81,97.19,0.00,0.00,0.00,0.00,0.79,0.00,24.59,0.46,8.68,11.39,9.88,9.90,8.11,16.56,9.64,16,7,-5.75,3.40,15.72,-5.75,3.96,9.45,10.16,NULL,2500,100,True,False,2021-01-26
PIASX,PIA Short Term Securities Fund Advisor Class,10.13,0.39,Ultrashort Bond,3,198.87M,48.00,1994-04-28,PIA Mutual Funds,13.54,0.00,83.39,0.00,0.00,3.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,N/A,1.85,0.10,0.28,1.85,2.07,1.72,1.04,NULL,1000,50,True,False,2021-01-26
AEMGX,Acadian Emerging Markets Portfolio Investor Class,25.08,1.40,Diversified Emerging Mkts,3,1.14B,55.00,1993-06-16,Acadian Funds,0.92,99.03,0.00,0.00,0.05,0.00,7.82,17.31,13.70,4.23,3.25,1.82,1.60,17.57,1.42,4.14,27.14,17,10,10.32,8.18,17.71,10.32,1.92,10.44,2.69,NULL,2500,1000,True,False,2021-01-26
CAMOX,Cambiar Opportunity Fund Class Investor,25.41,0.75,Large Value,4,285.2M,70.00,1998-06-29,Cambiar Funds,5.83,94.17,0.00,0.00,0.00,0.00,3.25,4.59,20.92,4.06,5.79,13.62,4.96,5.47,0.00,18.13,19.21,17,5,16.58,2.45,16.05,16.58,10.33,11.77,9.66,NULL,2500,100,True,False,2021-01-26
LSVEX,LSV Value Equity Fund,27.07,0.65,Large Value,2,2.03B,24.00,1999-03-30,LSV Fund,0.23,99.77,0.00,0.00,0.00,0.00,4.96,12.47,22.62,2.68,7.58,17.90,1.92,6.22,2.26,9.34,12.06,14,7,-1.58,4.63,20.11,-1.58,1.72,7.93,10.43,NULL,100000,0,True,False,2021-01-26
MKIEX,McKee International Equity Fund Class Institutional,11.68,1.05,Foreign Large Blend,1,78.79M,8.00,1994-05-25,CS McKee,8.21,91.79,0.00,0.00,0.00,0.00,7.98,7.34,25.51,5.63,4.18,18.74,3.72,3.08,2.50,12.52,8.79,18,8,1.69,5.09,18.89,1.69,-1.34,4.61,3.27,NULL,2500,100,True,False,2021-01-26
RHJSX,Rice Hall James Micro Cap Portfolio Institutional Class,38.31,1.26,Small Growth,2,48.14M,67.00,1994-06-30,Rice Hall James,2.41,97.59,0.00,0.00,0.00,0.00,0.00,9.77,4.26,1.22,5.37,22.35,0.00,4.56,1.10,22.46,28.91,19,7,21.33,10.16,34.17,21.33,10.40,13.14,11.63,NULL,2500,100,True,False,2021-01-26
RHJMX,Rice Hall James Small Cap Portfolio Institutional Class,10.43,1.01,Small Growth,1,17.1M,84.00,1996-10-31,Rice Hall James,2.01,97.99,0.00,0.00,0.00,0.00,4.95,11.04,1.05,0.00,3.76,27.25,0.00,1.28,0.99,23.98,25.69,19,5,14.01,6.79,21.49,14.01,5.36,6.87,8.90,NULL,2500,100,True,False,2021-01-26
TSWEX,TS&W Equity Portfolio Institutional Class Shares,13.22,1.75,Large Value,3,36.09M,64.00,1992-07-16,TS&W Funds,6.83,93.17,0.00,0.00,0.00,0.00,2.81,4.65,22.62,0.00,10.66,16.92,4.80,18.90,3.40,4.10,11.15,21,7,7.38,3.38,15.68,7.38,8.57,9.82,9.15,NULL,2500,100,True,False,2021-01-26
AVALX,Aegis Value Fund Class I,22.00,1.50,Small Value,3,123.4M,30.00,1998-05-14,Aegis,8.03,91.97,0.00,0.00,0.00,0.00,77.97,1.14,8.20,0.00,0.00,0.00,0.00,4.49,5.22,2.99,0.00,16,6,18.72,9.32,20.25,18.72,7.39,19.93,8.63,NULL,10000,250,True,False,2021-01-26
OTFCX,Invesco Capital Appreciation Fund Class C,47.49,1.78,Large Growth,2,5.22B,31.00,1993-11-30,Invesco,0.13,99.87,0.00,0.00,0.00,0.00,1.88,21.64,11.46,0.53,2.72,10.04,0.00,18.78,0.55,3.79,28.62,19,8,35.25,3.90,12.46,35.25,19.44,15.70,13.10,NULL,1000,50,True,False,2021-01-26
OTCYX,Invesco Capital Appreciation Fund Class Y,83.06,0.78,Large Growth,3,5.22B,31.00,1997-11-02,Invesco,0.13,99.87,0.00,0.00,0.00,0.00,1.88,21.64,11.46,0.53,2.72,10.04,0.00,18.78,0.55,3.79,28.62,16,7,36.59,3.98,12.72,36.59,20.64,16.86,14.29,NULL,1000,50,True,False,2021-01-26
ODICX,Invesco Discovery Fund Class C,69.65,1.83,Small Growth,4,4.11B,76.00,1995-10-01,Invesco,0.71,99.29,0.00,0.00,0.00,0.00,0.98,10.81,5.00,1.36,4.05,29.02,0.00,2.93,0.00,20.10,25.76,18,7,48.90,7.43,22.54,48.90,24.58,20.71,15.61,NULL,1000,50,True,False,2021-01-26
ODIYX,Invesco Discovery Fund Class Y,140.11,0.83,Small Growth,5,4.11B,76.00,1994-05-31,Invesco,0.71,99.29,0.00,0.00,0.00,0.00,0.98,10.81,5.00,1.36,4.05,29.02,0.00,2.93,0.00,20.10,25.76,19,7,50.40,7.51,22.85,50.40,25.83,21.92,16.82,NULL,1000,50,True,False,2021-01-26
VADAX,Invesco Equally-Weighted S&P 500 Fund Class A,69.07,0.53,Large Blend,2,6.52B,26.00,1997-07-27,Invesco,1.38,98.62,0.00,0.00,0.00,0.00,3.91,12.37,14.04,6.06,7.00,12.97,5.65,4.48,4.83,14.47,14.24,17,6,12.34,4.21,18.22,12.34,9.91,12.37,12.05,NULL,1000,50,True,False,2021-01-26
VADCX,Invesco Equally-Weighted S&P 500 Fund Class C,65.82,1.28,Large Blend,2,6.52B,26.00,1997-07-27,Invesco,1.38,98.62,0.00,0.00,0.00,0.00,3.91,12.37,14.04,6.06,7.00,12.97,5.65,4.48,4.83,14.47,14.24,17,6,11.50,4.18,18.03,11.50,9.11,11.57,11.23,NULL,1000,50,True,False,2021-01-26
VADDX,Invesco Equally-Weighted S&P 500 Fund Class Y,69.82,0.28,Large Blend,3,6.52B,26.00,1997-07-27,Invesco,1.38,98.62,0.00,0.00,0.00,0.00,3.91,12.37,14.04,6.06,7.00,12.97,5.65,4.48,4.83,14.47,14.24,17,6,12.60,4.23,18.28,12.60,10.18,12.65,12.32,NULL,1000,50,True,False,2021-01-26
ACERX,Invesco Equity and Income Fund Class C,10.99,1.54,Allocation--50% to 70% Equity,2,12.35B,133.00,1993-07-05,Invesco,7.77,61.55,20.06,0.00,0.57,9.94,5.31,7.97,22.38,2.02,7.34,16.37,2.79,4.40,4.65,12.17,14.61,20,7,9.08,3.28,16.24,9.08,5.29,7.93,7.67,NULL,1000,50,True,False,2021-01-26
AFRAX,Invesco Floating Rate ESG Fund Class A,7.25,1.08,Bank Loan,4,1.58B,55.00,1997-04-30,Invesco,7.99,1.26,89.94,0.41,0.29,0.11,0.36,22.85,0.00,0.00,0.00,0.00,0.10,22.04,3.75,31.03,19.87,19,4,1.51,1.39,4.20,1.51,2.80,4.65,3.83,NULL,1000,50,True,False,2021-01-26
AFRCX,Invesco Floating Rate ESG Fund Class C,7.21,1.58,Bank Loan,3,1.58B,55.00,2000-03-30,Invesco,7.99,1.26,89.94,0.41,0.29,0.11,0.36,22.85,0.00,0.00,0.00,0.00,0.10,22.04,3.75,31.03,19.87,16,4,1.00,1.36,4.08,1.00,2.28,4.13,3.31,NULL,1000,50,True,False,2021-01-26
ACGKX,Invesco Growth and Income Fund Class C,23.26,1.56,Large Value,2,5.07B,26.00,1993-08-01,Invesco,7.39,92.61,0.00,0.00,0.00,0.00,5.34,7.82,21.95,2.04,7.27,17.03,2.71,4.37,4.74,11.74,14.99,20,7,1.58,4.06,22.03,1.58,2.78,7.92,8.49,NULL,1000,50,True,False,2021-01-26
SPIAX,Invesco S&P 500 Index Fund Class A,41.04,0.54,Large Blend,4,1.83B,2.00,1997-09-25,Invesco,1.54,98.46,0.00,0.00,0.00,0.00,2.23,11.31,12.88,2.65,7.50,14.33,2.97,10.80,2.06,8.59,24.68,18,5,17.82,3.80,12.02,17.82,13.57,14.58,13.24,NULL,1000,50,True,False,2021-01-26
SPICX,Invesco S&P 500 Index Fund Class C,39.55,1.30,Large Blend,3,1.83B,2.00,1997-09-25,Invesco,1.54,98.46,0.00,0.00,0.00,0.00,2.23,11.31,12.88,2.65,7.50,14.33,2.97,10.80,2.06,8.59,24.68,18,5,16.97,3.79,11.84,16.97,12.73,13.75,12.42,NULL,1000,50,True,False,2021-01-26
SPIDX,Invesco S&P 500 Index Fund Class Y,41.58,0.30,Large Blend,4,1.83B,2.00,1997-09-25,Invesco,1.54,98.46,0.00,0.00,0.00,0.00,2.23,11.31,12.88,2.65,7.50,14.33,2.97,10.80,2.06,8.59,24.68,18,5,18.11,3.81,12.08,18.11,13.85,14.86,13.53,NULL,1000,50,True,False,2021-01-26
OOSAX,Invesco Senior Floating Rate Fund Class A,6.89,1.14,Bank Loan,2,3.6B,53.00,1999-09-07,Invesco,5.02,1.17,92.51,0.61,0.58,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.55,46.08,13.36,0.00,17,4,-4.47,1.64,4.66,-4.47,-1.05,2.53,2.80,NULL,1000,50,True,False,2021-01-26
OOSCX,Invesco Senior Floating Rate Fund Class C,6.90,1.89,Bank Loan,1,3.6B,53.00,1999-09-07,Invesco,5.02,1.17,92.51,0.61,0.58,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.55,46.08,13.36,0.00,15,6,-5.32,1.42,4.30,-5.32,-1.83,1.74,2.10,NULL,1000,50,True,False,2021-01-26
CHTCX,Invesco Charter Fund Class C,16.67,1.82,Large Blend,1,3.31B,45.00,1997-08-03,Invesco,0.56,99.44,0.00,0.00,0.00,0.00,0.59,12.98,15.12,2.79,8.75,16.60,1.22,8.78,2.33,9.01,21.82,16,7,12.58,3.02,9.96,12.58,8.95,9.74,8.41,NULL,1000,50,True,False,2021-01-26
OMSOX,Invesco Main Street All Cap Fund Class A,23.97,1.14,Large Blend,3,1.23B,28.00,2000-09-24,Invesco,1.11,98.89,0.00,0.00,0.00,0.00,1.52,13.26,12.14,3.40,6.20,12.10,2.52,13.65,1.88,8.35,24.98,15,5,19.79,3.92,11.93,19.79,12.56,12.70,10.85,NULL,1000,50,True,False,2021-01-26
OMSCX,Invesco Main Street All Cap Fund Class C,21.41,1.90,Large Blend,2,1.23B,28.00,2000-09-24,Invesco,1.11,98.89,0.00,0.00,0.00,0.00,1.52,13.26,12.14,3.40,6.20,12.10,2.52,13.65,1.88,8.35,24.98,15,5,18.88,3.82,11.70,18.88,11.72,11.86,10.03,NULL,1000,50,True,False,2021-01-26
OMSYX,Invesco Main Street All Cap Fund Class Y,24.66,0.90,Large Blend,3,1.23B,28.00,2000-09-24,Invesco,1.11,98.89,0.00,0.00,0.00,0.00,1.52,13.26,12.14,3.40,6.20,12.10,2.52,13.65,1.88,8.35,24.98,15,5,20.03,3.89,11.98,20.03,12.82,12.96,11.14,NULL,1000,50,True,False,2021-01-26
MIGCX,Invesco Main Street Fund Class C,50.62,1.62,Large Blend,2,9.92B,37.00,1993-11-30,Invesco,0.69,99.31,0.00,0.00,0.00,0.00,0.59,12.98,15.11,2.79,8.75,16.61,1.22,8.78,2.33,9.00,21.83,20,7,13.46,3.03,10.04,13.46,10.75,11.71,11.31,NULL,1000,50,True,False,2021-01-26
MIGYX,Invesco Main Street Fund Class Y,54.56,0.62,Large Blend,3,9.92B,37.00,1996-10-31,Invesco,0.69,99.31,0.00,0.00,0.00,0.00,0.59,12.98,15.11,2.79,8.75,16.61,1.22,8.78,2.33,9.00,21.83,19,5,14.64,3.14,10.33,14.64,11.86,12.84,12.47,NULL,1000,50,True,False,2021-01-26
OCRDX,Invesco Rising Dividends Fund Class C,19.07,1.81,Large Blend,2,2.86B,28.00,1993-08-31,Invesco,0.75,99.25,0.00,0.00,0.00,0.00,1.50,7.61,15.43,4.78,8.99,15.58,2.85,6.29,1.89,10.66,24.43,21,6,12.50,3.38,8.95,12.50,10.32,10.04,9.66,NULL,1000,50,True,False,2021-01-26
OYRDX,Invesco Rising Dividends Fund Class Y,24.13,0.81,Large Blend,2,2.86B,28.00,1996-12-15,Invesco,0.75,99.25,0.00,0.00,0.00,0.00,1.50,7.61,15.43,4.78,8.99,15.58,2.85,6.29,1.89,10.66,24.43,19,5,13.59,3.41,9.18,13.59,11.41,11.14,10.74,NULL,1000,50,True,False,2021-01-26
ESMAX,Invesco European Small Company Fund Class A,15.41,1.43,Europe Stock,4,238.5M,N/,2000-08-30,Invesco,6.88,90.91,0.00,2.21,0.00,0.00,0.05,12.32,13.19,2.90,5.25,3.14,0.11,0.00,5.28,35.59,22.16,15,5,9.60,6.10,15.10,9.60,2.31,8.33,8.40,NULL,1000,50,True,False,2021-01-26
ESMCX,Invesco European Small Company Fund Class C,14.21,2.18,Europe Stock,4,238.5M,N/,2000-08-30,Invesco,6.88,90.91,0.00,2.21,0.00,0.00,0.05,12.32,13.19,2.90,5.25,3.14,0.11,0.00,5.28,35.59,22.16,15,5,8.80,6.08,14.95,8.80,1.55,7.53,7.59,NULL,1000,50,True,False,2021-01-26
AWSAX,Invesco Global Core Equity Fund Class A,14.83,1.22,World Large Stock,2,735.02M,24.00,2000-12-28,Invesco,0.88,99.12,0.00,0.00,0.00,0.00,4.70,7.36,17.53,0.00,10.23,9.30,3.72,12.56,1.96,18.33,14.31,14,6,12.63,5.17,12.84,12.63,6.08,9.36,6.57,NULL,1000,50,True,False,2021-01-26
AWSCX,Invesco Global Core Equity Fund Class C,13.87,1.97,World Large Stock,2,735.02M,24.00,2000-12-28,Invesco,0.88,99.12,0.00,0.00,0.00,0.00,4.70,7.36,17.53,0.00,10.23,9.30,3.72,12.56,1.96,18.33,14.31,13,7,11.75,5.07,12.58,11.75,5.29,8.55,5.78,NULL,1000,50,True,False,2021-01-26
IEGAX,Invesco International Small Company Fund Class A,19.35,1.57,Foreign Small/Mid Blend,3,251.08M,N/,2000-08-30,Invesco,6.58,91.89,0.00,1.53,0.00,0.00,0.03,10.00,17.58,4.70,4.46,8.54,0.08,1.60,9.05,34.04,9.92,13,7,10.16,8.77,17.13,10.16,2.00,9.02,5.06,NULL,1000,50,True,False,2021-01-26
IEGCX,Invesco International Small Company Fund Class C,18.33,2.32,Foreign Small/Mid Blend,2,251.08M,N/,2000-08-30,Invesco,6.58,91.89,0.00,1.53,0.00,0.00,0.03,10.00,17.58,4.70,4.46,8.54,0.08,1.60,9.05,34.04,9.92,13,7,9.36,8.70,16.89,9.36,1.23,8.21,4.27,NULL,1000,50,True,False,2021-01-26
SMEAX,Invesco Small Cap Equity Fund Class A,16.31,1.31,Small Blend,4,991.06M,35.00,2000-08-30,Invesco,4.12,95.88,0.00,0.00,0.00,0.00,5.29,14.98,16.41,6.32,1.72,13.36,1.20,1.54,1.28,19.54,18.36,15,5,27.29,7.66,28.94,27.29,10.85,11.56,9.92,NULL,1000,50,True,False,2021-01-26
SMECX,Invesco Small Cap Equity Fund Class C,11.51,2.06,Small Blend,3,991.06M,35.00,2000-08-30,Invesco,4.12,95.88,0.00,0.00,0.00,0.00,5.29,14.98,16.41,6.32,1.72,13.36,1.20,1.54,1.28,19.54,18.36,15,5,26.36,7.58,28.76,26.36,10.02,10.74,9.10,NULL,1000,50,True,False,2021-01-26
CNSAX,Invesco Convertible Securities Fund Class A,33.26,0.91,Convertibles,3,1.44B,57.00,1997-07-27,Invesco,3.25,4.84,0.48,0.00,16.51,74.93,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,25.00,0.00,16,7,44.35,6.40,18.68,44.35,19.88,15.02,10.34,NULL,1000,50,True,False,2021-01-26
CNSCX,Invesco Convertible Securities Fund Class C,33.06,1.64,Convertibles,3,1.44B,57.00,1997-07-27,Invesco,3.25,4.84,0.48,0.00,16.51,74.93,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,25.00,0.00,16,7,43.25,6.33,18.44,43.25,18.97,14.16,9.55,NULL,1000,50,True,False,2021-01-26
CNSDX,Invesco Convertible Securities Fund Class Y,33.32,0.68,Convertibles,3,1.44B,57.00,1997-07-27,Invesco,3.25,4.84,0.48,0.00,16.51,74.93,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,25.00,0.00,16,7,44.69,6.43,18.72,44.69,20.16,15.29,10.61,NULL,1000,50,True,False,2021-01-26
GTNDX,Invesco Global Low Volatility Equity Yield Fund Class A,13.49,1.59,World Large Stock,1,67.41M,103.00,1997-09-14,Invesco,40.56,59.44,0.00,0.00,0.00,0.00,7.26,9.84,4.92,3.51,21.09,18.94,4.37,11.92,2.02,8.49,7.64,14,9,-5.23,3.40,6.34,-5.23,-0.14,3.58,4.62,NULL,1000,50,True,False,2021-01-26
GNDCX,Invesco Global Low Volatility Equity Yield Fund Class C,12.75,2.34,World Large Stock,1,67.41M,103.00,1998-01-01,Invesco,40.56,59.44,0.00,0.00,0.00,0.00,7.26,9.84,4.92,3.51,21.09,18.94,4.37,11.92,2.02,8.49,7.64,13,9,-5.82,3.38,6.22,-5.82,-0.87,2.82,3.85,NULL,1000,50,True,False,2021-01-26
OPMSX,Invesco Main Street Mid Cap Fund Class A,28.39,1.10,Mid-Cap Blend,3,2.7B,N/,1999-08-01,Invesco,0.76,99.24,0.00,0.00,0.00,0.00,3.81,10.07,10.49,7.61,7.37,13.49,6.03,4.12,3.43,15.68,17.88,15,6,9.13,4.28,16.31,9.13,8.16,10.48,10.03,NULL,1000,0,True,False,2021-01-26
OPMCX,Invesco Main Street Mid Cap Fund Class C,21.77,1.84,Mid-Cap Blend,3,2.7B,N/,1999-08-01,Invesco,0.76,99.24,0.00,0.00,0.00,0.00,3.81,10.07,10.49,7.61,7.37,13.49,6.03,4.12,3.43,15.68,17.88,15,6,8.29,4.20,16.12,8.29,7.37,9.66,9.20,NULL,1000,0,True,False,2021-01-26
OPMYX,Invesco Main Street Mid Cap Fund Class Y,31.37,0.84,Mid-Cap Blend,3,2.7B,N/,1999-08-01,Invesco,0.76,99.24,0.00,0.00,0.00,0.00,3.81,10.07,10.49,7.61,7.37,13.49,6.03,4.12,3.43,15.68,17.88,15,6,9.44,4.32,16.39,9.44,8.45,10.76,10.34,NULL,1000,0,True,False,2021-01-26
VUSCX,Invesco Quality Income Fund Class C,11.83,1.61,Intermediate Core Bond,1,1.12B,448.00,1993-08-12,Invesco,2.56,0.00,97.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,5,4.74,0.33,0.58,4.74,2.96,2.36,2.36,NULL,1000,50,True,False,2021-01-26
GTSAX,Invesco Small Cap Growth Fund Class A,52.03,1.17,Small Growth,4,4.17B,31.00,1995-10-17,Invesco,2.05,97.95,0.00,0.00,0.00,0.00,2.37,13.91,4.17,1.27,1.70,29.12,0.00,0.87,0.00,15.65,30.95,18,7,57.00,9.42,31.03,57.00,21.09,19.81,15.61,NULL,1000,50,True,False,2021-01-26
GTSDX,Invesco Small Cap Growth Fund Class C,27.26,1.92,Small Growth,4,4.17B,31.00,1999-05-02,Invesco,2.05,97.95,0.00,0.00,0.00,0.00,2.37,13.91,4.17,1.27,1.70,29.12,0.00,0.87,0.00,15.65,30.95,14,7,55.86,9.37,30.83,55.86,20.17,18.91,14.74,NULL,1000,50,True,False,2021-01-26
ASIAX,Invesco Asia Pacific Growth Fund Class A,40.41,1.45,Pacific/Asia ex-Japan Stk,4,812M,27.00,1997-11-02,Invesco,9.84,90.16,0.00,0.00,0.00,0.00,0.00,23.80,8.97,14.16,17.94,1.75,0.00,9.80,0.00,4.05,19.52,15,8,25.72,5.31,15.32,25.72,9.84,12.95,8.27,NULL,1000,50,True,False,2021-01-26
ASICX,Invesco Asia Pacific Growth Fund Class C,36.48,2.20,Pacific/Asia ex-Japan Stk,3,812M,27.00,1997-11-02,Invesco,9.84,90.16,0.00,0.00,0.00,0.00,0.00,23.80,8.97,14.16,17.94,1.75,0.00,9.80,0.00,4.05,19.52,15,8,24.77,5.25,15.08,24.77,9.01,12.10,7.46,NULL,1000,50,True,False,2021-01-26
AEDAX,Invesco European Growth Fund Class A,40.21,1.36,Europe Stock,3,1.1B,27.00,1997-11-02,Invesco,5.53,94.47,0.00,0.00,0.00,0.00,1.65,5.63,21.02,2.16,11.40,14.42,0.00,9.83,7.98,21.61,4.31,14,9,-0.08,4.92,11.68,-0.08,0.32,4.50,5.67,NULL,1000,50,True,False,2021-01-26
AEDCX,Invesco European Growth Fund Class C,37.55,2.11,Europe Stock,3,1.1B,27.00,1997-11-02,Invesco,5.53,94.47,0.00,0.00,0.00,0.00,1.65,5.63,21.02,2.16,11.40,14.42,0.00,9.83,7.98,21.61,4.31,14,9,-0.81,4.85,11.49,-0.81,-0.42,3.72,4.88,NULL,1000,50,True,False,2021-01-26
OGLCX,Invesco Global Fund Class C,104.80,1.83,World Large Stock,3,12.72B,8.00,1995-10-01,Invesco,0.70,99.29,0.00,0.00,0.01,0.00,1.20,15.55,11.58,1.48,0.51,10.75,0.00,17.09,0.00,12.83,29.02,19,6,26.63,4.49,17.17,26.63,12.36,13.77,10.53,NULL,1000,50,True,False,2021-01-26
OGLYX,Invesco Global Fund Class Y,118.63,0.83,World Large Stock,4,12.72B,8.00,1998-11-16,Invesco,0.70,99.29,0.00,0.00,0.01,0.00,1.20,15.55,11.58,1.48,0.51,10.75,0.00,17.09,0.00,12.83,29.02,17,5,27.90,4.58,17.46,27.90,13.48,14.91,11.64,NULL,1000,50,True,False,2021-01-26
AGGAX,Invesco Global Growth Fund Class A,34.89,1.23,World Large Stock,3,934.14M,90.00,1994-09-14,Invesco,1.62,98.38,0.00,0.00,0.00,0.00,0.78,17.11,15.83,0.00,9.86,13.16,0.00,7.57,1.94,10.03,23.73,19,7,20.16,5.87,14.41,20.16,10.68,10.82,8.94,NULL,1000,50,True,False,2021-01-26
AGGCX,Invesco Global Growth Fund Class C,30.98,1.98,World Large Stock,3,934.14M,90.00,1997-08-03,Invesco,1.62,98.38,0.00,0.00,0.00,0.00,0.78,17.11,15.83,0.00,9.86,13.16,0.00,7.57,1.94,10.03,23.73,16,7,19.26,5.80,14.24,19.26,9.86,10.00,8.12,NULL,1000,50,True,False,2021-01-26
OGICX,Invesco Global Opportunities Fund Class C,69.85,1.84,World Small/Mid Stock,4,9.32B,12.00,1993-11-30,Invesco,1.01,98.99,0.00,0.00,0.00,0.00,0.76,9.68,0.76,0.00,1.87,32.83,0.00,4.16,0.00,11.28,38.66,19,8,38.51,8.72,25.20,38.51,12.61,18.89,13.48,NULL,1000,50,True,False,2021-01-26
QIVCX,Invesco International Equity Fund Class C,23.58,1.98,Foreign Large Blend,4,1.52B,69.00,1993-08-31,Invesco,3.26,96.74,0.00,0.00,0.00,0.00,17.57,14.87,0.61,0.00,6.66,8.01,0.00,8.24,1.25,7.92,34.88,19,8,17.28,5.90,14.69,17.28,5.02,8.80,4.87,NULL,1000,50,True,False,2021-01-26
AIIEX,Invesco International Growth Fund Class A,33.34,1.33,Foreign Large Growth,2,3.88B,35.00,1992-04-06,Invesco,3.07,96.94,0.00,0.00,0.00,0.00,1.56,13.33,14.81,0.00,18.17,12.02,0.00,8.89,0.58,12.89,17.75,18,10,13.36,5.64,13.43,13.36,7.09,8.34,6.32,NULL,1000,50,True,False,2021-01-26
AIECX,Invesco International Growth Fund Class C,29.82,2.08,Foreign Large Growth,2,3.88B,35.00,1997-08-03,Invesco,3.07,96.94,0.00,0.00,0.00,0.00,1.56,13.33,14.81,0.00,18.17,12.02,0.00,8.89,0.58,12.89,17.75,14,9,12.51,5.58,13.21,12.51,6.30,7.54,5.53,NULL,1000,50,True,False,2021-01-26
IBVCX,Invesco International Core Equity Fund Class C,13.24,1.87,Foreign Large Blend,2,68.26M,61.00,2000-02-13,Invesco,0.24,99.76,0.00,0.00,0.00,0.00,8.14,8.03,17.65,0.00,5.96,11.35,8.73,9.95,1.15,16.14,12.91,13,7,16.01,6.21,20.07,16.01,3.81,7.14,3.55,NULL,1000,50,True,False,2021-01-26
IIBCX,Invesco International Core Equity Fund Investor Class,13.73,1.12,Foreign Large Blend,2,68.26M,61.00,1998-10-27,Invesco,0.24,99.76,0.00,0.00,0.00,0.00,8.14,8.03,17.65,0.00,5.96,11.35,8.73,9.95,1.15,16.14,12.91,14,8,16.79,6.22,20.28,16.79,4.58,7.95,4.32,NULL,1000,50,True,False,2021-01-26
OIGAX,Invesco Oppenheimer International Growth Fund Class A,47.92,1.10,Foreign Large Growth,3,12.86B,22.00,1996-03-24,Invesco,2.31,97.68,0.00,0.00,0.01,0.00,2.82,17.80,4.07,0.00,13.16,19.04,0.00,4.93,0.93,12.11,25.14,16,8,21.91,5.38,14.83,21.91,8.05,9.30,7.69,NULL,1000,50,True,False,2021-01-26
